-1.400000019E-005	0.99999999956619
-1.393000002E-005	1.0001612411633
-1.385999985E-005	1.0003241663033
-1.378999968E-005	1.0004872693543
-1.372000042E-005	1.0006504600868
-1.365000026E-005	1.0008138311644
-1.358000009E-005	1.0009774693805
-1.350999992E-005	1.0011411975683
-1.343999975E-005	1.0013051925939
-1.336999958E-005	1.0014693665156
-1.330000032E-005	1.0016337171027
-1.323000015E-005	1.0017984259801
-1.315999998E-005	1.001963314065
-1.308999981E-005	1.0021283809663
-1.301999964E-005	1.0022938044763
-1.295000038E-005	1.0024594051892
-1.288000021E-005	1.00262536511
-1.281000004E-005	1.0027916820924
-1.273999987E-005	1.0029582673957
-1.266999971E-005	1.0031252100491
-1.260000045E-005	1.0032925084285
-1.253000028E-005	1.0034600776454
-1.246000011E-005	1.0036281824122
-1.238999994E-005	1.0037966452594
-1.231999977E-005	1.0039655553524
-1.22499996E-005	1.0041348238937
-1.218000034E-005	1.0043047158081
-1.211000017E-005	1.0044750574729
-1.204E-005	1.0046458472607
-1.196999983E-005	1.0048173523444
-1.189999966E-005	1.004989305822
-1.18300004E-005	1.0051618837782
-1.176000023E-005	1.005335180014
-1.169000006E-005	1.0055090145451
-1.16199999E-005	1.005683743913
-1.154999973E-005	1.0058591011341
-1.147999956E-005	1.0060352645746
-1.14100003E-005	1.0062122330163
-1.134000013E-005	1.0063900105199
-1.126999996E-005	1.0065687740443
-1.119999979E-005	1.0067483451339
-1.112999962E-005	1.0069290813552
-1.106000036E-005	1.007110624419
-1.099000019E-005	1.0072935134953
-1.092000002E-005	1.0074774800238
-1.084999985E-005	1.0076626135678
-1.077999968E-005	1.0078490037468
-1.071000042E-005	1.008036738398
-1.064000026E-005	1.0082259116284
-1.057000009E-005	1.0084165218446
-1.049999992E-005	1.0086087481914
-1.042999975E-005	1.0088024131558
-1.035999958E-005	1.0089979636597
-1.029000032E-005	1.009195219942
-1.022000015E-005	1.0093943655693
-1.014999998E-005	1.0095953995937
-1.007999981E-005	1.0097985905344
-1.000999964E-005	1.0100038501866
-9.940000382E-006	1.010211535112
-9.870000213E-006	1.0104214714002
-9.800000043E-006	1.0106340160551
-9.729999874E-006	1.0108490807838
-9.659999705E-006	1.0110670244331
-9.590000445E-006	1.0112877567353
-9.520000276E-006	1.0115116411713
-9.450000107E-006	1.0117387664856
-9.379999938E-006	1.0119691342065
-9.309999768E-006	1.0122031038036
-9.239999599E-006	1.0124406769701
-9.17000034E-006	1.0126821219846
-9.10000017E-006	1.0129278027053
-9.030000001E-006	1.0131777195227
-8.959999832E-006	1.0134320533049
-8.889999663E-006	1.0136910747207
-8.820000403E-006	1.0139550527694
-8.750000234E-006	1.014224352337
-8.680000064E-006	1.0144990635831
-8.609999895E-006	1.0147794580494
-8.539999726E-006	1.0150658964929
-8.469999557E-006	1.0153586513231
-8.400000297E-006	1.0156579923162
-8.330000128E-006	1.0159642852239
-8.259999959E-006	1.0162779800803
-8.189999789E-006	1.0165992595502
-8.11999962E-006	1.016928486337
-8.050000361E-006	1.017266200289
-7.980000191E-006	1.0176127688247
-7.910000022E-006	1.017968732621
-7.839999853E-006	1.0183342759005
-7.769999684E-006	1.0187101210489
-7.700000424E-006	1.0190966305439
-7.630000255E-006	1.019494442214
-7.560000086E-006	1.0199040085943
-7.489999916E-006	1.020326054027
-7.420000202E-006	1.0207609427883
-7.350000033E-006	1.0212096718089
-7.279999863E-006	1.021672606122
-7.210000149E-006	1.0221504708579
-7.13999998E-006	1.0226441741067
-7.06999981E-006	1.0231543519382
-7.000000096E-006	1.0236818207133
-6.929999927E-006	1.0242274004489
-6.860000212E-006	1.0247920874445
-6.790000043E-006	1.0253767025742
-6.719999874E-006	1.0259821544572
-6.650000159E-006	1.0266096219817
-6.57999999E-006	1.0272601083213
-6.509999821E-006	1.0279346136503
-6.440000107E-006	1.028634499262
-6.369999937E-006	1.0293608600945
-6.300000223E-006	1.0301148780117
-6.230000054E-006	1.0308980097842
-6.159999884E-006	1.0317116196917
-6.09000017E-006	1.0325572536089
-6.020000001E-006	1.0334362809982
-5.949999832E-006	1.0343502493372
-5.880000117E-006	1.035300977236
-5.809999948E-006	1.0362901081813
-5.739999779E-006	1.0373195532905
-5.670000064E-006	1.0383911345251
-5.599999895E-006	1.0395067694707
-5.53000018E-006	1.040668732461
-5.460000011E-006	1.0418789431484
-5.389999842E-006	1.0431395899118
-5.320000128E-006	1.0444533138171
-5.249999958E-006	1.045822309116
-5.179999789E-006	1.0472493106252
-5.110000075E-006	1.048736873951
-5.039999905E-006	1.0502876494713
-4.970000191E-006	1.0519048275839
-4.900000022E-006	1.053591062695
-4.829999853E-006	1.0553498207901
-4.760000138E-006	1.0571839375339
-4.689999969E-006	1.0590971577504
-4.6199998E-006	1.061092863637
-4.550000085E-006	1.0631747104548
-4.479999916E-006	1.0653467210506
-4.410000201E-006	1.0676125550311
-4.340000032E-006	1.0699763301876
-4.269999863E-006	1.0724425263571
-4.200000149E-006	1.0750154446173
-4.129999979E-006	1.0776997545967
-4.05999981E-006	1.080500125045
-3.990000096E-006	1.0834216807609
-3.919999926E-006	1.0864693718631
-3.850000212E-006	1.0896487811146
-3.780000043E-006	1.0929650462613
-3.710000101E-006	1.0964243915059
-3.639999932E-006	1.1000322321111
-3.56999999E-006	1.1037950726852
-3.500000048E-006	1.1077190603994
-3.430000106E-006	1.1118109804975
-3.359999937E-006	1.1160773507924
-3.289999995E-006	1.1205255081037
-3.220000053E-006	1.1251625229569
-3.150000111E-006	1.1299960145401
-3.079999942E-006	1.1350338789368
